CustomerID,Age,TypeofContact,CityTier,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202259,44,Self Enquiry,2,Small Business,Male,3,4,Premium,5,Married,1,0,4,1,0,Senior Manager,25482
202260,33,Self Enquiry,1,Salaried,Male,2,4,Premium,3,Married,5,0,3,1,1,Senior Manager,22119
202261,35,Self Enquiry,3,Large Business,Male,2,3,Premium,5,Unmarried,1,1,4,1,1,Senior Manager,24582
202262,33,Company Invited,1,Small Business,Female,2,4,Basic,3,Single,2,0,5,1,0,Manager,19508
202263,28,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,2,0,4,0,0,Executive,17207
202264,34,Company Invited,1,Salaried,Male,2,3,Premium,3,Unmarried,1,0,1,1,0,Manager,22756
202265,37,Self Enquiry,3,Salaried,Female,2,4,Basic,3,Married,3,1,4,1,1,Manager,21694
202266,36,Self Enquiry,1,Large Business,Male,2,3,Basic,3,Married,2,1,3,1,1,Executive,18691
202267,26,Self Enquiry,1,Small Business,Male,2,3,Basic,3,Married,2,0,5,1,0,Executive,17377
202268,33,Self Enquiry,1,Small Business,Male,2,4,Basic,4,Single,5,1,4,1,0,Executive,17313
202269,42,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Married,1,0,3,1,0,AVP,32665
202270,28,Company Invited,1,Small Business,Male,2,4,Basic,4,Married,2,0,4,1,0,Executive,17596
202271,50,Company Invited,3,Salaried,Male,2,3,Basic,3,Single,4,1,1,1,1,Manager,19728
202272,33,Company Invited,3,Salaried,Female,1,3,Basic,4,Married,1,0,4,0,0,Manager,20000
202273,34,Company Invited,1,Salaried,Male,2,4,Basic,3,Married,4,0,1,0,0,Executive,17979
202274,48,Company Invited,1,Small Business,Male,2,1,Premium,3,Single,3,0,1,0,0,AVP,31885
202275,45,Company Invited,3,Salaried,Female,3,4,Basic,3,Married,2,0,3,1,2,Manager,20593
202276,52,Self Enquiry,1,Salaried,Male,2,3,Premium,4,Unmarried,1,0,3,1,1,Senior Manager,25445
202277,38,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Married,1,1,3,1,1,Senior Manager,23740
202278,29,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Married,5,0,5,1,0,Executive,17514
202279,28,Self Enquiry,1,Small Business,Female,3,3,Premium,4,Married,1,0,4,0,0,Senior Manager,22655
202280,46,Self Enquiry,3,Small Business,Male,2,3,Premium,3,Married,4,0,1,1,0,AVP,32465
202281,38,Self Enquiry,3,Small Business,Male,2,3,Premium,4,Unmarried,1,0,4,1,1,Senior Manager,22351
202282,43,Company Invited,1,Salaried,Female,2,3,Premium,5,Married,1,0,4,1,0,Senior Manager,25820
202283,39,Company Invited,1,Salaried,Male,2,3,Premium,3,Married,1,0,3,1,0,AVP,27169
202284,40,Self Enquiry,1,Small Business,Male,2,4,Premium,3,Single,2,0,3,1,1,VP,34626
202285,21,Self Enquiry,1,Large Business,Female,3,4,Basic,4,Single,2,1,5,1,1,Executive,17070
202286,39,Company Invited,1,Salaried,Male,3,3,Basic,4,Unmarried,1,0,1,1,0,Manager,21782
202287,36,Company Invited,1,Salaried,Male,3,3,Premium,3,Unmarried,3,0,3,0,1,Manager,22779
202288,31,Company Invited,3,Salaried,Male,3,1,Basic,3,Married,1,0,5,1,0,Executive,17791
202289,28,Self Enquiry,1,Salaried,Male,3,4,Basic,4,Married,1,0,1,0,2,Executive,18201
202290,35,Company Invited,3,Small Business,Male,2,2,Basic,3,Married,2,0,5,1,1,Manager,19968
202291,49,Self Enquiry,3,Large Business,Male,2,4,Premium,4,Married,7,0,4,1,1,AVP,28120
202292,26,Company Invited,1,Salaried,Male,3,3,Premium,3,Single,3,0,4,1,1,Manager,20000
202293,29,Company Invited,1,Salaried,Female,3,3,Basic,4,Married,1,0,5,0,0,Executive,18291
202294,42,Self Enquiry,1,Small Business,Male,2,5,Premium,3,Single,5,0,3,1,1,Manager,20000
202295,29,Self Enquiry,1,Small Business,Male,3,4,Premium,3,Married,2,1,3,1,1,Manager,20056
202296,38,Self Enquiry,2,Salaried,Male,2,1,Basic,3,Married,2,0,4,1,0,Executive,17844
202297,28,Company Invited,1,Salaried,Male,2,4,Basic,3,Married,2,1,4,1,1,Executive,17703
202298,18,Company Invited,1,Small Business,Male,3,3,Basic,3,Single,2,0,5,1,0,Executive,16904
202299,33,Self Enquiry,3,Small Business,Female,3,3,Premium,5,Unmarried,1,1,3,0,0,Manager,23224
202300,41,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,4,1,3,1,0,Executive,19766
202301,31,Company Invited,1,Small Business,Male,3,3,Basic,3,Married,2,0,4,1,0,Executive,17610
202302,37,Self Enquiry,1,Small Business,Female,2,4,Premium,3,Married,1,0,3,1,0,Manager,20731
202303,27,Self Enquiry,1,Salaried,Male,2,4,Basic,3,Married,2,0,1,1,1,Executive,17539
202304,34,Self Enquiry,3,Salaried,Female,3,3,Basic,3,Married,2,0,1,0,0,Manager,20714
202305,35,Self Enquiry,2,Large Business,Male,3,3,Basic,3,Single,2,0,5,0,1,Executive,16000
202306,29,Self Enquiry,3,Salaried,Female,2,4,Premium,5,Married,2,0,3,1,1,Senior Manager,22336
202307,40,Company Invited,1,Small Business,Female,2,3,Premium,3,Unmarried,1,0,4,1,1,Senior Manager,28499
202308,42,Company Invited,3,Salaried,Male,2,3,Premium,5,Single,1,1,5,1,1,AVP,28758
202309,42,Self Enquiry,3,Small Business,Male,2,3,Premium,5,Single,1,0,5,1,0,Manager,20155
202310,35,Self Enquiry,1,Small Business,Male,2,4,Basic,3,Married,7,0,1,1,1,Executive,17258
202311,32,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Single,1,0,5,0,1,Executive,18597
202312,28,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Married,2,1,4,1,1,Executive,17515
202313,26,Self Enquiry,1,Small Business,Male,2,1,Basic,3,Married,2,0,5,1,1,Executive,16000
202314,30,Self Enquiry,3,Small Business,Male,3,4,Premium,3,Married,2,0,1,0,1,Manager,21578
202315,40,Company Invited,1,Small Business,Female,3,4,Premium,3,Married,4,1,1,0,1,Manager,20000
202316,35,Self Enquiry,1,Salaried,Male,2,4,Premium,4,Married,3,0,4,1,0,Senior Manager,25274
202317,34,Company Invited,1,Small Business,Male,3,4,Premium,5,Single,1,0,1,0,0,Manager,20343
202318,35,Company Invited,1,Salaried,Male,2,4,Basic,3,Married,2,0,1,1,1,Executive,17376
202319,43,Self Enquiry,3,Small Business,Female,2,5,Premium,3,Single,1,0,1,0,0,Manager,20346
202320,32,Company Invited,3,Salaried,Female,3,3,Basic,5,Married,2,0,3,1,0,Executive,17827
202321,56,Self Enquiry,1,Large Business,Female,3,3,Premium,5,Married,5,0,4,1,0,VP,34943
202322,29,Self Enquiry,1,Small Business,Female,2,3,Basic,3,Married,2,0,3,0,1,Executive,18131
202323,19,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Single,2,0,3,0,1,Executive,17552
202324,45,Self Enquiry,1,Small Business,Female,2,3,Basic,3,Married,5,1,3,0,1,Executive,16000
202325,37,Self Enquiry,1,Salaried,Female,2,4,Basic,3,Married,2,0,1,0,0,Manager,21474
202326,20,Self Enquiry,1,Salaried,Male,2,4,Basic,3,Single,2,0,3,0,0,Executive,18033
202327,44,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,0,Executive,17936
202328,53,Self Enquiry,1,Small Business,Female,2,3,Premium,3,Married,4,0,1,1,1,VP,33606
202329,29,Self Enquiry,1,Salaried,Female,3,5,Basic,3,Married,1,1,5,1,1,Executive,17168
202330,22,Company Invited,1,Salaried,Male,2,4,Basic,3,Married,1,1,3,0,1,Executive,17853
202331,46,Self Enquiry,3,Small Business,Female,3,3,Premium,5,Married,1,0,1,1,1,AVP,32048
202332,44,Company Invited,1,Salaried,Male,3,5,Basic,3,Single,3,0,4,1,1,Executive,17290
202333,26,Self Enquiry,2,Salaried,Male,3,3,Basic,3,Married,2,0,1,1,2,Executive,18600
202334,41,Company Invited,1,Salaried,Male,3,4,Basic,5,Married,7,0,3,0,1,Executive,17107
202335,26,Self Enquiry,3,Salaried,Male,3,3,Premium,5,Married,1,0,1,1,0,Manager,20000
202336,40,Company Invited,3,Small Business,Male,3,3,Premium,4,Married,6,0,4,1,1,Manager,20000
202337,50,Company Invited,1,Small Business,Female,1,3,Premium,5,Married,3,0,3,0,0,AVP,32856
202338,28,Self Enquiry,1,Small Business,Male,3,4,Basic,5,Married,2,0,3,1,1,Executive,18196
202339,46,Self Enquiry,1,Salaried,Male,2,3,Premium,4,Married,6,0,3,1,1,VP,34081
202340,35,Self Enquiry,3,Salaried,Male,3,3,Premium,5,Married,4,1,3,0,2,Manager,23966
202341,24,Self Enquiry,1,Salaried,Female,3,3,Basic,4,Married,2,0,1,1,2,Executive,17210
202342,33,Company Invited,3,Small Business,Female,2,3,Basic,3,Married,2,0,3,0,1,Manager,19539
202343,36,Self Enquiry,1,Salaried,Male,2,5,Basic,3,Married,2,0,1,1,0,Executive,17741
202344,26,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Married,2,0,5,1,1,Manager,18491
202345,44,Self Enquiry,1,Salaried,Male,2,3,Basic,3,Single,2,0,5,1,1,Manager,19541
202346,20,Self Enquiry,3,Small Business,Male,2,1,Basic,3,Single,2,0,3,1,1,Executive,17678
202347,46,Self Enquiry,1,Large Business,Male,2,3,Premium,3,Married,3,0,1,0,0,Manager,22379
202348,42,Company Invited,2,Small Business,Male,3,1,Premium,5,Married,1,0,1,1,1,Manager,21272
202349,60,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Married,1,1,5,0,0,Manager,20220
202350,32,Company Invited,1,Salaried,Female,3,4,Basic,4,Married,2,0,5,1,0,Executive,17743
202351,32,Company Invited,1,Salaried,Female,2,2,Basic,3,Single,5,1,5,1,0,Manager,19998
202352,36,Self Enquiry,1,Large Business,Female,3,5,Premium,5,Married,3,1,1,1,0,Senior Manager,25252
202353,33,Self Enquiry,1,Small Business,Male,2,3,Basic,3,Married,1,0,1,0,1,Executive,17781
202354,40,Self Enquiry,3,Large Business,Female,2,4,Premium,4,Married,1,0,5,1,1,Manager,21852
202355,25,Self Enquiry,3,Salaried,Male,2,2,Basic,3,Single,1,0,1,1,0,Manager,19950
202356,32,Self Enquiry,1,Small Business,Male,3,3,Basic,4,Married,1,1,4,1,2,Executive,18579
202357,42,Company Invited,1,Small Business,Female,2,3,Premium,5,Married,4,1,3,0,0,Senior Manager,28191
202358,35,Company Invited,3,Small Business,Female,3,4,Premium,3,Married,5,1,5,1,2,Senior Manager,25377
202359,27,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Married,2,1,4,1,0,Executive,17235
202360,54,Company Invited,1,Salaried,Female,2,3,Premium,3,Married,1,0,5,0,1,Senior Manager,25502
202361,44,Self Enquiry,1,Salaried,Female,3,1,Basic,3,Married,2,0,4,1,2,Executive,17011
202362,19,Company Invited,1,Small Business,Female,3,4,Basic,4,Single,2,1,5,0,2,Executive,16859
202363,26,Self Enquiry,1,Salaried,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,16000
202364,54,Self Enquiry,1,Salaried,Male,2,3,Premium,3,Married,4,0,5,0,0,AVP,32779
202365,31,Self Enquiry,1,Small Business,Male,3,3,Premium,5,Married,2,1,1,1,1,Manager,21833
202366,31,Self Enquiry,1,Small Business,Female,3,4,Premium,5,Unmarried,2,0,5,1,0,Manager,21812
202367,59,Self Enquiry,3,Salaried,Female,2,4,Basic,3,Single,6,0,3,0,0,Manager,20171
202368,43,Self Enquiry,1,Salaried,Male,3,5,Premium,3,Married,4,0,5,1,0,VP,34740
202369,49,Self Enquiry,1,Small Business,Male,2,4,Premium,3,Married,3,0,3,0,1,VP,33711
202370,36,Company Invited,1,Large Business,Male,2,3,Basic,4,Married,2,0,3,0,1,Executive,18692
202371,48,Company Invited,3,Salaried,Male,3,5,Basic,3,Single,2,1,1,1,2,Executive,17559
202372,27,Self Enquiry,3,Small Business,Female,3,5,Basic,4,Single,3,1,5,1,1,VP,17517
202373,29,Company Invited,1,Salaried,Female,2,4,Basic,3,Unmarried,2,0,4,1,0,Executive,21623
202374,48,Self Enquiry,1,Small Business,Female,3,3,Premium,3,Married,2,0,3,0,0,Senior Manager,33265
202375,29,Self Enquiry,1,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,0,Executive,31124
202376,34,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Married,2,0,3,0,0,Manager,17585
202377,44,Self Enquiry,1,Small Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,33213
202378,33,Self Enquiry,3,Small Business,Male,2,4,Premium,4,Unmarried,3,1,5,1,0,Senior Manager,23380
202379,19,Self Enquiry,3,Salaried,Male,3,3,Basic,4,Single,1,1,4,1,0,Senior Manager,17994
202380,23,Company Invited,3,Salaried,Female,2,3,Basic,4,Single,2,1,5,1,1,Executive,16223
202381,25,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Married,5,0,5,1,0,Executive,16118
202382,26,Self Enquiry,1,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,1,Senior Manager,17875
202383,45,Self Enquiry,3,Small Business,Male,2,1,Premium,3,Single,7,1,3,1,0,AVP,33824
202384,55,Company Invited,3,Salaried,Female,2,4,Basic,3,Single,1,0,5,0,0,Executive,28577
202385,21,Company Invited,3,Small Business,Female,3,3,Basic,3,Married,1,1,5,0,1,Manager,17625
202386,46,Self Enquiry,1,Small Business,Male,3,3,Premium,3,Married,2,1,5,1,2,Manager,33789
202387,34,Self Enquiry,1,Salaried,Female,2,3,Basic,3,Single,2,1,5,1,0,Executive,19538
202388,51,Company Invited,1,Salaried,Male,3,4,Premium,5,Single,4,0,3,0,0,Manager,34847
202389,59,Company Invited,1,Salaried,Female,2,3,Premium,3,Unmarried,1,1,5,1,0,Senior Manager,25512
202390,34,Company Invited,3,Salaried,Female,2,5,Basic,3,Single,2,0,3,0,1,Executive,16000
202391,28,Self Enquiry,1,Salaried,Female,2,4,Basic,4,Single,2,0,4,0,1,Executive,17154
202392,44,Self Enquiry,3,Salaried,Male,3,4,Basic,5,Married,4,0,1,1,2,Executive,34190
202393,34,Self Enquiry,3,Small Business,Male,2,3,Basic,3,Married,5,0,3,1,1,Senior Manager,19490
202394,26,Company Invited,1,Salaried,Female,2,4,Basic,5,Single,3,1,3,0,0,Executive,18506
202395,42,Company Invited,1,Salaried,Female,3,1,Basic,4,Single,2,0,3,1,0,Senior Manager,17372
202396,43,Company Invited,1,Salaried,Male,3,3,Basic,3,Married,7,1,3,0,0,Executive,25231
202397,36,Self Enquiry,2,Large Business,Female,2,3,Basic,3,Married,2,0,1,1,0,Executive,20410
202398,44,Company Invited,3,Large Business,Male,3,3,Basic,3,Married,4,0,3,1,1,Executive,22978
202399,36,Company Invited,3,Large Business,Female,2,3,Premium,4,Single,6,0,3,1,0,Manager,20000
202400,51,Self Enquiry,3,Small Business,Female,2,4,Basic,4,Single,1,1,5,1,1,Manager,17838
202401,30,Company Invited,1,Small Business,Male,2,3,Basic,5,Single,3,1,3,0,1,Executive,19695
202402,29,Company Invited,1,Small Business,Male,2,4,Basic,5,Single,1,0,4,1,1,Executive,18339
202403,28,Self Enquiry,1,Large Business,Male,3,4,Basic,5,Single,7,0,3,1,1,Executive,17080
202404,25,Self Enquiry,1,Salaried,Male,2,3,Basic,5,Single,4,0,1,1,0,Executive,17096
202405,32,Company Invited,1,Salaried,Female,2,3,Basic,3,Single,2,0,4,1,0,Executive,21209
202406,45,Self Enquiry,3,Salaried,Male,3,4,Premium,5,Married,2,0,4,1,2,Manager,33061
202407,39,Self Enquiry,1,Salaried,Female,3,3,Basic,5,Married,2,1,1,1,0,Executive,32123
202408,58,Self Enquiry,1,Large Business,Female,3,4,Basic,3,Married,1,0,5,0,0,Senior Manager,17372
202409,32,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Married,5,0,4,1,1,Manager,19883
202410,32,Self Enquiry,1,Small Business,Male,2,3,Basic,4,Married,2,1,1,0,0,Executive,16000
202411,30,Company Invited,3,Small Business,Female,3,3,Basic,3,Single,2,1,5,1,1,Executive,19627
202412,36,Self Enquiry,3,Small Business,Male,2,4,Premium,5,Married,1,0,5,0,0,Senior Manager,22094
202413,32,Self Enquiry,3,Small Business,Male,2,5,Basic,3,Married,7,1,1,0,1,Manager,18423
202414,28,Self Enquiry,1,Salaried,Male,3,3,Basic,5,Unmarried,4,1,3,0,2,Executive,21674
202415,50,Company Invited,3,Salaried,Male,2,3,Premium,3,Single,4,1,3,1,1,Manager,31880
202416,40,Self Enquiry,1,Small Business,Male,3,4,Basic,3,Unmarried,2,1,4,1,2,Executive,24094
202417,52,Company Invited,3,Small Business,Female,3,3,Basic,3,Married,3,1,4,1,2,Executive,23446
202418,30,Self Enquiry,1,Salaried,Male,3,3,Basic,4,Unmarried,2,0,3,0,0,Executive,26916
202419,39,Self Enquiry,3,Salaried,Male,3,3,Basic,3,Married,2,1,1,1,2,Executive,19534
202420,31,Self Enquiry,2,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,24852
202421,41,Company Invited,3,Salaried,Male,2,5,Premium,3,Married,1,0,5,1,1,AVP,21151
202422,31,Self Enquiry,3,Small Business,Male,3,4,Basic,5,Married,6,1,1,1,0,Manager,17302
202423,44,Self Enquiry,3,Salaried,Male,2,5,Basic,4,Single,7,0,3,0,1,Manager,17362
202424,42,Company Invited,2,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,1,Executive,32861
202425,55,Self Enquiry,3,Small Business,Female,2,5,Basic,4,Single,2,0,1,1,1,Executive,34187
202426,56,Self Enquiry,3,Salaried,Female,3,3,Premium,5,Single,3,1,5,1,0,Senior Manager,34717
202427,32,Self Enquiry,3,Small Business,Male,3,3,Basic,3,Married,3,0,5,0,1,Senior Manager,18544
202428,34,Company Invited,1,Large Business,Male,2,4,Basic,3,Married,1,1,5,1,1,Executive,23500
202429,40,Self Enquiry,3,Small Business,Male,2,3,Basic,4,Single,2,0,5,0,0,Executive,19661
202430,32,Self Enquiry,1,Small Business,Female,3,3,Basic,5,Married,2,1,3,0,2,Executive,16000
202431,35,Company Invited,1,Small Business,Male,3,3,Basic,4,Married,2,1,3,1,0,Executive,16000
202432,51,Self Enquiry,3,Salaried,Male,2,3,Premium,3,Single,2,1,5,1,1,Manager,29026
202433,38,Company Invited,1,Salaried,Male,3,3,Basic,5,Married,5,0,3,0,2,Manager,21893
202434,34,Self Enquiry,1,Small Business,Male,2,3,Premium,5,Single,2,0,4,0,0,Manager,21125
202435,32,Self Enquiry,2,Small Business,Female,3,3,Basic,4,Married,1,1,3,0,1,Executive,18669
202436,58,Self Enquiry,1,Small Business,Female,3,3,Premium,4,Married,5,0,3,1,1,Manager,25008
202437,40,Self Enquiry,2,Salaried,Male,2,1,Basic,5,Married,1,0,1,1,1,Executive,17387
202438,36,Self Enquiry,2,Salaried,Male,2,4,Basic,5,Married,5,1,5,1,1,Executive,19639
202439,48,Self Enquiry,3,Small Business,Male,2,4,Premium,4,Unmarried,1,1,1,1,0,Manager,22898
202440,27,Company Invited,1,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,1,Executive,17534
202441,51,Self Enquiry,3,Salaried,Female,3,3,Premium,4,Married,6,0,1,1,2,Senior Manager,28142
202442,18,Self Enquiry,3,Small Business,Male,2,3,Basic,3,Single,2,0,5,0,1,Executive,16611
202443,35,Self Enquiry,1,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,1,Executive,20363
202444,42,Self Enquiry,3,Salaried,Female,4,4,Basic,3,Unmarried,2,1,2,1,1,Manager,24671
202445,50,Company Invited,1,Salaried,Male,4,5,Basic,4,Divorced,3,0,3,1,3,Manager,23808
202446,38,Self Enquiry,1,Free Lancer,Male,4,5,Basic,3,Single,8,1,3,0,1,Executive,20768
202447,34,Company Invited,1,Salaried,Female,3,4,Basic,3,Divorced,3,1,5,1,2,Executive,21587
202448,28,Self Enquiry,1,Small Business,Male,3,4,Basic,4,Divorced,2,0,5,1,1,Executive,22146
202449,33,Company Invited,1,Salaried,Male,4,4,Basic,3,Unmarried,2,0,5,1,2,Executive,21746
202450,60,Self Enquiry,1,Small Business,Female,3,3,Basic,5,Divorced,6,1,2,1,2,Executive,21348
202451,31,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Married,3,0,2,0,2,Executive,21371
202452,39,Company Invited,1,Salaried,Male,3,5,Premium,3,Unmarried,2,0,3,0,1,Senior Manager,28204
202453,37,Self Enquiry,1,Small Business,Male,4,4,Basic,3,Divorced,8,0,3,1,1,Manager,23915
202454,36,Self Enquiry,1,Small Business,Male,3,3,Basic,4,Divorced,2,0,3,1,2,Executive,21104
202455,30,Self Enquiry,1,Salaried,Female,3,5,Premium,3,Unmarried,2,1,3,0,1,Manager,22871
202456,32,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Married,3,0,3,0,2,Executive,21589
202457,35,Self Enquiry,1,Small Business,Male,4,4,Basic,3,Married,2,0,3,0,3,Executive,21339
202458,29,Self Enquiry,1,Salaried,Male,3,5,Basic,3,Single,7,1,2,0,1,Executive,20706
202459,30,Self Enquiry,1,Salaried,Female,3,3,Premium,5,Married,3,0,5,1,2,Senior Manager,28658
202460,33,Self Enquiry,1,Salaried,Male,4,3,Basic,4,Married,2,1,2,1,1,Executive,21976
202461,23,Company Invited,1,Small Business,Male,4,3,Basic,3,Married,3,1,3,0,1,Executive,21613
202462,54,Self Enquiry,3,Salaried,Female,4,5,Premium,3,Divorced,4,0,3,1,1,AVP,34105
202463,39,Self Enquiry,1,Salaried,Male,3,4,Basic,3,Unmarried,7,1,4,0,2,Executive,22622
202464,25,Company Invited,1,Salaried,Female,4,3,Basic,3,Married,2,0,3,1,3,Manager,22689
202465,37,Self Enquiry,3,Salaried,Male,3,5,Premium,5,Unmarried,2,0,2,0,1,Manager,22085
202466,35,Self Enquiry,1,Salaried,Female,3,4,Premium,4,Single,2,0,3,1,1,Senior Manager,30672
202467,22,Self Enquiry,1,Salaried,Male,4,2,Basic,3,Single,3,0,3,1,2,Executive,19910
202468,35,Self Enquiry,1,Small Business,Male,3,4,Basic,5,Unmarried,4,0,2,1,2,Executive,21638
202469,54,Self Enquiry,1,Salaried,Female,3,4,Premium,3,Married,2,0,5,0,2,VP,37772
202470,33,Company Invited,1,Salaried,Female,4,6,Basic,5,Unmarried,3,1,4,1,3,Executive,22597
202471,43,Self Enquiry,3,Small Business,Male,3,4,Premium,4,Divorced,2,0,3,0,2,Manager,25503
202472,45,Self Enquiry,1,Small Business,Female,3,5,Premium,3,Divorced,5,0,4,1,1,Senior Manager,28926
202473,47,Self Enquiry,3,Small Business,Female,3,4,Premium,5,Single,5,0,2,0,2,VP,37625
202474,34,Self Enquiry,1,Small Business,Male,4,4,Basic,3,Single,6,0,3,1,3,Executive,21174
202475,45,Self Enquiry,1,Salaried,Male,3,4,Premium,3,Divorced,4,1,3,1,2,Manager,25143
202476,31,Self Enquiry,1,Small Business,Male,3,5,Basic,3,Single,3,0,4,1,2,Executive,20884
202477,40,Self Enquiry,3,Large Business,Male,3,4,Premium,3,Divorced,5,0,2,0,2,Manager,20764
202478,25,Self Enquiry,1,Small Business,Male,4,4,Basic,3,Divorced,4,1,3,1,3,Executive,20971
202479,44,Self Enquiry,1,Small Business,Female,4,3,Basic,3,Married,3,0,2,0,2,Executive,21323
202480,51,Self Enquiry,3,Small Business,Male,3,5,Basic,3,Divorced,3,1,4,0,1,Executive,21361
202481,36,Self Enquiry,3,Small Business,Female,4,4,Basic,3,Divorced,3,0,2,1,1,Executive,20692
202482,37,Self Enquiry,1,Salaried,Female,3,5,Premium,5,Divorced,2,1,2,1,1,VP,98678
202483,34,Company Invited,3,Salaried,Female,3,3,Premium,5,Divorced,4,0,3,1,1,Manager,24054
202484,36,Self Enquiry,1,Salaried,Male,4,4,Basic,3,Married,3,0,4,0,1,Executive,20629
202485,28,Self Enquiry,1,Salaried,Female,3,4,Basic,5,Married,3,0,3,0,2,Executive,21019
202486,27,Self Enquiry,1,Salaried,Male,3,6,Basic,3,Single,3,0,2,1,2,Executive,20971
202487,28,Company Invited,3,Salaried,Male,3,4,Premium,3,Unmarried,3,0,2,1,1,Senior Manager,27404
202488,31,Company Invited,1,Small Business,Female,3,4,Premium,3,Unmarried,3,0,3,1,1,Manager,22689
202489,42,Self Enquiry,1,Large Business,Female,3,4,Premium,3,Divorced,3,0,4,1,1,VP,38223
202490,35,Company Invited,3,Small Business,Male,4,4,Basic,3,Unmarried,2,0,5,1,2,Manager,23246
202491,38,Self Enquiry,1,Salaried,Male,4,4,Basic,4,Divorced,6,0,4,1,2,Executive,21700
202492,47,Company Invited,3,Small Business,Male,4,4,Basic,3,Unmarried,6,1,5,1,2,Manager,24450
202493,36,Self Enquiry,1,Salaried,Male,3,3,Basic,3,Divorced,3,0,5,1,2,Executive,20947
